session,gameNum,turnCount,objectLayer,costCond,visibilityCond,resourceCond,redFirst,counterbalance,purpleBackpackSize,purpleEnergy,purpleScore,purplePoints,purplePointsCumulative,redBackpackSize,redEnergy,redScore,redPoints,redPointsCumulative,step_expense,step_other_expense,energy_expense,other_expense,helping_event,steps,helpful_steps,helped,purpleHelped,redHelped,purpleHelpingEvents,redHelpingEvents,purpleHelpfulSteps,redHelpfulSteps,environment,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
OmgEQJhArEcn1g,2,9,Items00,high,full,even,True,5.0,4,48,4,192,340,4,42,4,168,176,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
OmgEQJhArEcn1g,3,9,Items06,high,full,even,False,5.0,4,38,4,152,468,4,48,4,192,368,57.0,0.0,114.0,0.0,0,54,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
OmgEQJhArEcn1g,4,9,Items01,high,full,even,True,5.0,4,44,4,176,644,4,42,4,168,512,57.0,2.0,114.0,4.0,2,54,2,True,True,True,1,1,1,1,2,4,4,False,2,"4,4"
OmgEQJhArEcn1g,5,17,Items10,high,full,even,True,5.0,4,0,7,0,620,4,0,7,0,512,100.0,0.0,200.0,0.0,0,110,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
OmgEQJhArEcn1g,6,9,Items08,high,full,even,False,5.0,4,42,5,210,830,4,36,3,108,620,61.0,10.0,122.0,20.0,1,58,10,True,False,True,0,1,0,10,9,3,5,True,2,"5,3"
OmgEQJhArEcn1g,7,17,Items11,high,full,even,False,5.0,4,0,7,0,830,4,0,7,0,602,100.0,44.0,200.0,88.0,8,104,44,True,True,True,4,4,17,27,12,7,7,False,5,"3,2,2,2,2,3"
OmgEQJhArEcn1g,8,9,Items02,high,full,even,False,5.0,4,30,3,90,920,4,48,5,240,842,61.0,9.0,122.0,18.0,1,58,9,True,True,False,1,0,9,0,3,5,3,True,2,"5,3"
OmgEQJhArEcn1g,9,12,Items09,high,full,even,True,5.0,4,41,3,123,1043,4,0,5,0,812,82.0,0.0,159.0,0.0,0,73,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
OmgEQJhArEcn1g,10,17,Items04,high,full,even,True,5.0,4,0,7,0,1043,4,0,7,0,812,100.0,0.0,200.0,0.0,0,110,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
OmgEQJhArEcn1g,11,12,Items03,high,full,even,False,5.0,4,4,5,20,1063,4,41,3,123,935,80.0,0.0,155.0,0.0,0,69,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
P1QGEaN1plCNcG,0,23,Items05,low,self,even,False,14.0,4,33,7,231,231,4,4,7,28,28,163.0,18.0,163.0,18.0,2,131,18,True,False,True,0,2,0,18,6,7,7,False,5,"3,2,2,2,2,3"
P1QGEaN1plCNcG,1,9,Items08,low,self,even,False,14.0,4,71,5,355,586,4,68,3,204,211,61.0,9.0,61.0,9.0,1,58,9,True,False,True,0,1,0,9,9,3,5,True,2,"5,3"
P1QGEaN1plCNcG,2,11,Items03,low,self,even,True,14.0,4,71,5,355,941,4,54,3,162,364,75.0,11.0,75.0,11.0,1,62,11,True,False,True,0,1,0,11,4,3,5,True,2,"3,5"
P1QGEaN1plCNcG,3,13,Items09,low,self,even,False,14.0,4,63,3,189,1115,4,52,5,260,624,85.0,0.0,85.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
P1QGEaN1plCNcG,4,19,Items10,low,self,even,False,14.0,4,26,7,182,1297,4,40,7,280,889,134.0,4.0,134.0,4.0,1,116,4,True,False,True,0,1,0,4,11,7,7,True,5,"3,2,2,2,2,3"
P1QGEaN1plCNcG,5,9,Items06,low,self,even,False,14.0,4,71,4,284,1581,4,74,4,296,1164,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
P1QGEaN1plCNcG,6,20,Items04,low,self,even,False,14.0,4,36,7,252,1833,4,41,7,287,1439,108.0,19.0,108.0,19.0,6,104,19,True,True,True,3,3,12,7,5,7,7,True,5,"3,2,2,2,2,3"
P1QGEaN1plCNcG,7,9,Items02,low,self,even,True,14.0,4,68,3,204,2016,4,71,5,355,1794,61.0,10.0,61.0,10.0,1,58,10,True,True,False,1,0,10,0,3,5,3,True,2,"5,3"
P1QGEaN1plCNcG,8,9,Items00,low,self,even,True,14.0,4,74,4,296,2303,4,71,4,284,2078,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
P1QGEaN1plCNcG,9,9,Items07,low,self,even,True,14.0,4,72,4,288,2579,4,69,4,276,2354,59.0,29.0,59.0,29.0,6,56,29,True,True,True,3,3,14,15,8,4,4,False,2,"4,4"
P1QGEaN1plCNcG,10,24,Items11,low,self,even,True,14.0,4,35,7,245,2812,4,0,7,0,2354,165.0,15.0,165.0,15.0,3,124,15,True,False,True,0,3,0,15,12,7,7,False,5,"3,2,2,2,2,3"
P1QGEaN1plCNcG,11,9,Items01,low,self,even,False,14.0,4,71,4,284,3096,4,72,4,288,2642,57.0,3.0,57.0,3.0,2,54,3,True,True,True,1,1,1,2,2,4,4,False,2,"4,4"
PUc4EleMaTGBw1,0,20,Items04,high,full,uneven,False,12.0,3,0,7,0,0,5,0,7,0,0,102.5,0.0,200.0,0.0,0,149,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
PUc4EleMaTGBw1,1,11,Items06,high,full,uneven,True,12.0,3,8,4,32,32,5,42,4,168,168,75.0,0.0,150.0,0.0,0,69,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
PUc4EleMaTGBw1,2,12,Items03,high,full,uneven,True,12.0,3,2,5,10,18,5,0,3,0,168,101.5,9.0,198.0,18.0,1,88,9,True,False,True,0,1,0,9,4,3,5,True,2,"3,5"
PUc4EleMaTGBw1,3,13,Items01,high,full,uneven,True,12.0,3,3,4,12,30,5,17,4,68,236,95.0,0.0,180.0,0.0,0,79,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
PUc4EleMaTGBw1,4,26,Items11,high,full,uneven,False,12.0,3,0,7,0,18,5,0,7,0,236,100.0,0.0,200.0,0.0,0,155,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
PUc4EleMaTGBw1,5,20,Items05,high,full,uneven,False,12.0,3,0,7,0,18,5,0,7,0,236,100.0,0.0,200.0,0.0,0,151,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
PUc4EleMaTGBw1,6,12,Items08,high,full,uneven,False,12.0,3,8,5,40,58,5,41,3,123,359,78.0,0.0,151.0,0.0,0,67,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
PUc4EleMaTGBw1,7,11,Items02,high,full,uneven,False,12.0,3,41,3,123,151,5,48,5,240,599,58.0,0.0,111.0,0.0,0,50,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
PUc4EleMaTGBw1,8,19,Items10,high,full,uneven,True,12.0,3,0,7,0,151,5,0,7,0,569,100.0,0.0,200.0,0.0,0,119,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
PUc4EleMaTGBw1,9,11,Items00,high,full,uneven,True,12.0,3,4,4,16,167,5,42,4,168,737,77.0,0.0,154.0,0.0,0,71,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
PUc4EleMaTGBw1,10,10,Items09,high,full,uneven,True,12.0,3,46,3,138,289,5,48,5,240,977,53.0,0.0,106.0,0.0,0,50,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
PUc4EleMaTGBw1,11,11,Items07,high,full,uneven,True,12.0,3,4,4,16,305,5,26,4,104,1051,85.0,0.0,170.0,0.0,0,79,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
Q3FSUc25MP9a9i,0,16,Items06,high,full,uneven,True,4.0,5,0,4,0,0,3,19,4,76,76,103.0,0.0,181.0,0.0,1,94,9,True,True,False,1,0,9,0,7,4,4,True,2,"4,4"
Q3FSUc25MP9a9i,1,23,Items05,high,full,uneven,True,4.0,5,0,7,0,0,3,0,7,0,52,107.5,0.0,200.0,0.0,0,206,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
Q3FSUc25MP9a9i,2,11,Items00,high,full,uneven,False,4.0,5,37,4,148,148,3,0,4,0,52,84.0,0.0,163.0,0.0,0,73,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
Q3FSUc25MP9a9i,3,13,Items01,high,full,uneven,False,4.0,5,21,4,84,232,3,0,4,0,52,94.5,0.0,179.0,0.0,0,91,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
Q3FSUc25MP9a9i,4,19,Items11,high,full,uneven,False,4.0,5,0,7,0,232,3,0,7,0,52,102.5,0.0,200.0,0.0,0,161,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
Q3FSUc25MP9a9i,5,11,Items07,high,full,uneven,False,4.0,5,22,4,88,320,3,8,4,32,84,85.0,0.0,170.0,0.0,0,79,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
Q3FSUc25MP9a9i,6,24,Items04,high,full,uneven,False,4.0,5,0,7,0,320,3,0,7,0,60,112.5,0.0,200.0,0.0,1,178,14,True,False,True,0,1,0,14,5,7,7,True,5,"3,2,2,2,2,3"
Q3FSUc25MP9a9i,7,12,Items09,high,full,uneven,True,4.0,5,41,3,123,443,3,0,5,0,60,82.0,0.0,159.0,0.0,0,75,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
Q3FSUc25MP9a9i,8,11,Items08,high,full,uneven,True,4.0,5,48,5,240,683,3,33,3,99,159,62.0,0.0,119.0,0.0,0,54,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
Q3FSUc25MP9a9i,9,19,Items10,high,full,uneven,True,4.0,5,0,7,0,653,3,0,7,0,159,102.5,0.0,200.0,0.0,0,139,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
Q3FSUc25MP9a9i,10,13,Items02,high,full,uneven,False,4.0,5,36,3,108,761,3,0,5,0,159,87.0,0.0,164.0,0.0,0,75,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
Q3FSUc25MP9a9i,11,11,Items03,high,full,uneven,True,4.0,5,48,5,240,1001,3,37,3,111,270,60.0,0.0,115.0,0.0,0,52,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
QDWga5kEF5PDb8,0,27,Items04,low,self,even,False,12.0,4,24,7,168,168,4,2,7,14,14,174.0,11.0,174.0,11.0,1,120,11,True,False,True,0,1,0,11,5,7,7,True,5,"3,2,2,2,2,3"
QDWga5kEF5PDb8,1,9,Items06,low,self,even,False,12.0,4,71,4,284,452,4,74,4,296,296,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
QDWga5kEF5PDb8,2,12,Items03,low,self,even,False,12.0,4,52,5,260,712,4,68,3,204,488,80.0,0.0,80.0,0.0,0,69,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
QDWga5kEF5PDb8,3,9,Items01,low,self,even,True,12.0,4,64,4,256,953,4,61,4,244,732,75.0,0.0,75.0,0.0,0,72,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
QDWga5kEF5PDb8,4,23,Items11,low,self,even,True,12.0,4,6,7,42,983,4,17,7,119,851,177.0,3.0,177.0,3.0,2,141,3,True,True,False,2,0,3,0,12,7,7,False,5,"3,2,2,2,2,3"
QDWga5kEF5PDb8,5,17,Items05,low,self,even,True,12.0,4,34,7,238,1200,4,31,7,217,1068,135.0,0.0,135.0,0.0,0,124,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
QDWga5kEF5PDb8,6,12,Items08,low,self,even,False,12.0,4,52,5,260,1439,4,68,3,204,1272,80.0,0.0,80.0,0.0,0,67,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
QDWga5kEF5PDb8,7,12,Items02,low,self,even,True,12.0,4,68,3,204,1628,4,52,5,260,1532,80.0,0.0,80.0,0.0,0,69,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
QDWga5kEF5PDb8,8,17,Items10,low,self,even,True,12.0,4,46,7,322,1950,4,47,7,329,1846,107.0,0.0,107.0,0.0,0,98,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
QDWga5kEF5PDb8,9,9,Items00,low,self,even,False,12.0,4,71,4,284,2213,4,74,4,296,2142,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
QDWga5kEF5PDb8,10,13,Items09,low,self,even,False,12.0,4,63,3,189,2402,4,52,5,260,2390,85.0,0.0,85.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
QDWga5kEF5PDb8,11,12,Items07,low,self,even,False,12.0,4,50,4,200,2602,4,66,4,264,2639,84.0,1.0,84.0,1.0,1,73,1,True,True,False,1,0,1,0,8,4,4,False,2,"4,4"
QaoRhZIMQgl3IQ,0,14,Items06,high,full,uneven,False,4.0,5,0,4,0,0,3,0,4,0,0,104.0,23.0,200.0,46.0,2,108,23,True,True,True,1,1,11,12,7,4,4,True,2,"4,4"
QaoRhZIMQgl3IQ,1,18,Items05,high,full,uneven,True,4.0,5,0,7,0,0,3,0,7,0,0,100.0,0.0,200.0,0.0,0,139,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
QaoRhZIMQgl3IQ,2,11,Items00,high,full,uneven,False,4.0,5,42,4,168,168,3,8,4,32,32,75.0,0.0,150.0,0.0,0,69,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
QaoRhZIMQgl3IQ,3,10,Items01,high,full,uneven,True,4.0,5,26,4,104,272,3,4,4,16,24,85.0,0.0,170.0,0.0,0,79,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
QaoRhZIMQgl3IQ,4,22,Items11,high,full,uneven,False,4.0,5,0,7,0,272,3,0,7,0,8,105.0,0.0,200.0,0.0,0,153,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
QaoRhZIMQgl3IQ,5,10,Items07,high,full,uneven,True,4.0,5,18,4,72,344,3,8,4,32,40,87.0,0.0,174.0,0.0,0,81,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
QaoRhZIMQgl3IQ,6,19,Items04,high,full,uneven,False,4.0,5,0,7,0,344,3,0,7,0,16,100.0,0.0,200.0,0.0,0,143,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
QaoRhZIMQgl3IQ,7,13,Items09,high,full,uneven,False,4.0,5,36,3,108,452,3,0,5,0,16,87.0,0.0,164.0,0.0,0,71,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
QaoRhZIMQgl3IQ,8,11,Items08,high,full,uneven,True,4.0,5,48,5,240,692,3,41,3,123,139,58.0,0.0,111.0,0.0,0,50,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
QaoRhZIMQgl3IQ,9,24,Items10,high,full,uneven,False,4.0,5,0,7,0,662,3,0,7,0,139,111.0,0.0,200.0,0.0,1,160,14,True,False,True,0,1,0,14,11,7,7,True,5,"3,2,2,2,2,3"
QaoRhZIMQgl3IQ,10,12,Items02,high,full,uneven,True,4.0,5,41,3,123,785,3,8,5,40,179,78.0,0.0,151.0,0.0,0,67,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
QaoRhZIMQgl3IQ,11,10,Items03,high,full,uneven,False,4.0,5,48,5,240,1025,3,46,3,138,287,53.0,0.0,106.0,0.0,0,50,0,False,False,False,0,0,0,0,4,3,5,True,2,"3,5"
R2Slnye8Cyp1Qc,0,9,Items06,low,self,even,False,4.0,4,71,4,284,284,4,74,4,296,296,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
R2Slnye8Cyp1Qc,1,17,Items05,low,self,even,True,4.0,4,32,7,224,508,4,25,7,175,459,143.0,0.0,143.0,0.0,0,134,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
R2Slnye8Cyp1Qc,2,9,Items00,low,self,even,False,4.0,4,71,4,284,771,4,74,4,296,755,55.0,0.0,55.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
R2Slnye8Cyp1Qc,3,9,Items01,low,self,even,True,4.0,4,66,4,264,1035,4,61,4,244,987,73.0,0.0,73.0,0.0,0,70,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
R2Slnye8Cyp1Qc,4,17,Items11,low,self,even,False,4.0,4,35,7,245,1268,4,30,7,210,1197,135.0,0.0,135.0,0.0,0,126,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
R2Slnye8Cyp1Qc,5,9,Items07,low,self,even,False,4.0,4,61,4,244,1512,4,62,4,248,1424,77.0,0.0,77.0,0.0,0,74,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
R2Slnye8Cyp1Qc,6,17,Items04,low,self,even,False,4.0,4,45,7,315,1827,4,42,7,294,1706,113.0,0.0,113.0,0.0,0,104,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
R2Slnye8Cyp1Qc,7,13,Items09,low,self,even,False,4.0,4,63,3,189,2016,4,52,5,260,1945,85.0,0.0,85.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
R2Slnye8Cyp1Qc,8,12,Items08,low,self,even,False,4.0,4,52,5,260,2276,4,68,3,204,2134,80.0,0.0,80.0,0.0,0,69,0,False,False,False,0,0,0,0,9,3,5,True,2,"5,3"
R2Slnye8Cyp1Qc,9,17,Items10,low,self,even,True,4.0,4,46,7,322,2583,4,47,7,329,2463,107.0,0.0,107.0,0.0,0,99,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
R2Slnye8Cyp1Qc,10,11,Items02,low,self,even,True,4.0,4,58,3,174,2736,4,71,5,355,2818,71.0,6.0,71.0,6.0,1,65,6,True,True,False,1,0,6,0,3,5,3,True,2,"5,3"
R2Slnye8Cyp1Qc,11,9,Items03,low,self,even,True,4.0,4,76,5,380,3107,4,59,3,177,2995,65.0,12.0,65.0,12.0,1,62,12,True,False,True,0,1,0,12,4,3,5,True,2,"3,5"
ROhhh8jD6nNnDB,0,11,Items06,low,self,uneven,True,8.0,3,54,4,216,216,5,66,4,264,264,80.0,0.0,80.0,0.0,0,69,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
ROhhh8jD6nNnDB,1,11,Items00,low,self,uneven,True,8.0,3,52,4,208,412,5,71,4,284,548,77.0,0.0,77.0,0.0,0,71,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
ROhhh8jD6nNnDB,2,10,Items09,low,self,uneven,True,8.0,3,73,3,219,619,5,74,5,370,918,53.0,0.0,53.0,0.0,0,50,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
ROhhh8jD6nNnDB,3,18,Items05,low,self,uneven,True,8.0,3,33,7,231,850,5,30,7,210,1113,137.0,2.0,137.0,2.0,1,128,2,True,False,True,0,1,0,2,6,7,7,False,5,"3,2,2,2,2,3"
ROhhh8jD6nNnDB,4,18,Items04,low,self,uneven,True,8.0,3,51,7,357,1207,5,36,7,252,1344,113.0,15.0,113.0,15.0,5,104,15,True,True,True,2,3,8,7,5,7,7,True,5,"3,2,2,2,2,3"
ROhhh8jD6nNnDB,5,11,Items02,low,self,uneven,False,8.0,3,68,3,204,1411,5,74,5,370,1693,58.0,0.0,58.0,0.0,0,50,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
ROhhh8jD6nNnDB,6,10,Items01,low,self,uneven,True,8.0,3,71,4,284,1695,5,64,4,256,1934,65.0,1.0,65.0,1.0,1,62,1,True,False,True,0,1,0,1,2,4,4,False,2,"4,4"
ROhhh8jD6nNnDB,7,11,Items08,low,self,uneven,False,8.0,3,68,5,340,2035,5,74,3,222,2144,58.0,30.0,58.0,30.0,8,50,30,True,True,True,3,5,13,17,9,3,5,True,2,"5,3"
ROhhh8jD6nNnDB,8,10,Items03,low,self,uneven,True,8.0,3,73,5,365,2400,5,74,3,222,2357,53.0,30.0,53.0,30.0,8,50,30,True,True,True,3,5,14,16,4,3,5,True,2,"3,5"
ROhhh8jD6nNnDB,9,18,Items10,low,self,uneven,True,8.0,3,37,7,259,2659,5,48,7,336,2684,115.0,37.0,115.0,37.0,7,104,37,True,True,True,3,4,22,15,11,7,7,True,5,"3,2,2,2,2,3"
ROhhh8jD6nNnDB,10,10,Items07,low,self,uneven,True,8.0,3,71,4,284,2943,5,66,4,264,2927,63.0,1.0,63.0,1.0,1,60,1,True,False,True,0,1,0,1,8,4,4,False,2,"4,4"
ROhhh8jD6nNnDB,11,19,Items11,low,self,uneven,False,8.0,3,36,7,252,3195,5,48,7,336,3251,116.0,10.0,116.0,10.0,5,102,10,True,True,True,2,3,5,5,12,7,7,False,5,"3,2,2,2,2,3"
RV6SiTvJDsGKG9,0,11,Items08,high,self,even,False,1.0,4,38,5,190,190,4,12,3,36,36,75.0,6.0,150.0,12.0,1,69,6,True,False,True,0,1,0,6,9,3,5,True,2,"5,3"
RV6SiTvJDsGKG9,1,9,Items06,high,self,even,True,1.0,4,48,4,192,382,4,42,4,168,186,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
RV6SiTvJDsGKG9,2,9,Items00,high,self,even,True,1.0,4,48,4,192,550,4,42,4,168,354,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
RV6SiTvJDsGKG9,3,17,Items04,high,self,even,True,1.0,4,0,7,0,526,4,0,7,0,354,100.0,0.0,200.0,0.0,0,136,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
RV6SiTvJDsGKG9,4,13,Items02,high,self,even,False,1.0,4,36,3,108,634,4,4,5,20,374,85.0,0.0,160.0,0.0,0,67,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
RV6SiTvJDsGKG9,5,19,Items10,high,self,even,True,1.0,4,0,7,0,634,4,0,7,0,354,100.0,0.0,200.0,0.0,0,123,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
RV6SiTvJDsGKG9,6,17,Items05,high,self,even,False,1.0,4,0,7,0,634,4,0,7,0,354,100.0,0.0,200.0,0.0,0,150,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
RV6SiTvJDsGKG9,7,17,Items09,high,self,even,False,1.0,4,26,3,78,712,4,0,5,0,354,102.0,0.0,174.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
RV6SiTvJDsGKG9,8,10,Items03,high,self,even,True,1.0,4,30,5,150,862,4,4,3,12,366,83.0,9.0,166.0,18.0,1,77,9,True,False,True,0,1,0,9,4,3,5,True,2,"3,5"
RV6SiTvJDsGKG9,9,9,Items07,high,self,even,False,1.0,4,22,4,88,950,4,32,4,128,482,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
RV6SiTvJDsGKG9,10,9,Items01,high,self,even,True,1.0,4,32,4,128,1078,4,22,4,88,546,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
RV6SiTvJDsGKG9,11,17,Items11,high,self,even,False,1.0,4,0,7,0,1054,4,0,7,0,546,100.0,0.0,200.0,0.0,0,118,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
RophlMz2pnT4Tj,0,19,Items07,high,self,even,True,15.0,4,0,4,0,0,4,17,4,68,68,111.5,1.0,183.0,2.0,1,73,1,True,True,False,1,0,1,0,8,4,4,False,2,"4,4"
RophlMz2pnT4Tj,1,9,Items01,high,self,even,True,15.0,4,32,4,128,128,4,22,4,88,156,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,2,4,4,False,2,"4,4"
RophlMz2pnT4Tj,2,9,Items00,high,self,even,False,15.0,4,42,4,168,272,4,48,4,192,348,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
RophlMz2pnT4Tj,3,17,Items05,high,self,even,True,15.0,4,0,7,0,272,4,0,7,0,324,100.0,0.0,200.0,0.0,0,136,0,False,False,False,0,0,0,0,6,7,7,False,5,"3,2,2,2,2,3"
RophlMz2pnT4Tj,4,13,Items02,high,self,even,False,15.0,4,36,3,108,380,4,4,5,20,344,85.0,0.0,160.0,0.0,0,67,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
RophlMz2pnT4Tj,5,17,Items11,high,self,even,True,15.0,4,0,7,0,380,4,0,7,0,324,100.0,0.0,200.0,0.0,0,124,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
RophlMz2pnT4Tj,6,10,Items08,high,self,even,True,15.0,4,42,5,210,590,4,16,3,48,372,71.0,6.0,142.0,12.0,1,65,6,True,False,True,0,1,0,6,9,3,5,True,2,"5,3"
RophlMz2pnT4Tj,7,9,Items06,high,self,even,True,15.0,4,48,4,192,782,4,42,4,168,522,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,7,4,4,True,2,"4,4"
RophlMz2pnT4Tj,8,11,Items03,high,self,even,False,15.0,4,42,5,210,968,4,12,3,36,558,73.0,7.0,146.0,14.0,1,67,7,True,False,True,0,1,0,7,4,3,5,True,2,"3,5"
RophlMz2pnT4Tj,9,9,Items09,high,self,even,True,15.0,4,32,3,96,1064,4,42,5,210,750,63.0,12.0,126.0,24.0,1,60,12,True,True,False,1,0,12,0,10,5,3,True,2,"3,5"
RophlMz2pnT4Tj,10,17,Items10,high,self,even,True,15.0,4,0,7,0,1046,4,0,7,0,750,100.0,0.0,200.0,0.0,0,96,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
RophlMz2pnT4Tj,11,17,Items04,high,self,even,False,15.0,4,0,7,0,1046,4,0,7,0,750,100.0,0.0,200.0,0.0,0,98,0,False,False,False,0,0,0,0,5,7,7,True,5,"3,2,2,2,2,3"
SMBqTPtMeJmnqR,0,30,Items10,high,full,even,True,11.0,4,0,7,0,0,4,0,7,0,0,119.5,0.0,200.0,0.0,0,110,0,False,False,False,0,0,0,0,11,7,7,True,5,"3,2,2,2,2,3"
SMBqTPtMeJmnqR,1,9,Items00,high,full,even,True,11.0,4,48,4,192,192,4,42,4,168,168,55.0,0.0,110.0,0.0,0,52,0,False,False,False,0,0,0,0,1,4,4,True,2,"4,4"
SMBqTPtMeJmnqR,2,16,Items02,high,full,even,True,11.0,4,31,3,93,261,4,0,5,0,168,97.0,0.0,169.0,0.0,0,68,0,False,False,False,0,0,0,0,3,5,3,True,2,"5,3"
SMBqTPtMeJmnqR,3,9,Items07,high,full,even,False,11.0,4,22,4,88,349,4,32,4,128,296,73.0,0.0,146.0,0.0,0,70,0,False,False,False,0,0,0,0,8,4,4,False,2,"4,4"
SMBqTPtMeJmnqR,4,17,Items11,high,full,even,False,11.0,4,0,7,0,349,4,0,7,0,272,100.0,0.0,200.0,0.0,0,128,0,False,False,False,0,0,0,0,12,7,7,False,5,"3,2,2,2,2,3"
SMBqTPtMeJmnqR,5,13,Items09,high,full,even,False,11.0,4,36,3,108,457,4,4,5,20,292,85.0,0.0,160.0,0.0,0,69,0,False,False,False,0,0,0,0,10,5,3,True,2,"3,5"
